"ID","Sentence","Emotion"
"2370","thường thì ông bà nội thường giành cháu nội với con dâu chứ ko thấy giành con của họ với con dâu nhỉ 🤣🤣🤣","other"
"1125","1 máy đang cười 😅","enjoyment"
"676","tưởng đây của người bắc giang :)","other"
"2272","có z thôi đó mà cười náiiiiiii giờ😄😄😄","enjoyment"
"7378","phước cạn lắm mới vào cái đề này","disgust"
"3840","t trêu sâu thối xong hắn nói mẹ thối :)))","enjoyment"
"4222","conquest củng biết tắm cho chó hả","other"
"1080","nhân dayy giống goai tht 🤧","sadness"
"7564","thế thì dân mới đóng cửa không dám buôn bán","fear"
"43","vl là thân dữ chưa","disgust"
"3148","có thôi đi không 😌","enjoyment"
"460","quá xót xa xin chia buồn với gđ","sadness"
"4964","làm gì t cũng biếtchỉ là muốn nói hay không thôi","other"
"3554","đó là sếp người ta còn sếp tôi bảo lí do này lí do kia là 10 phút sau thấy sếp đứng trước cửa nhà mình với thêm chiếc xe:))","other"
"4059","giống mình ngày xưa lúc còn đi học nhất là những ngày thi cử muốn khóc luôn","sadness"
"7223","19m2 nhà m pk 19m2 cảm thấy trật trội đúng là con ng bị ép trong không gian nhỏ vẫn sống tốt","other"
"4935","cảm giác khi mình biết sự thậtmà nghe người ta nói dối nó rất là😏😏😏","enjoyment"
"5179","phạm nguyễn bích thủy mốt bull cưới ai t kiu làm kiểu này cho bull nha","other"
"3127","nhìn thích ghê","enjoyment"
"2127","vy tuấn điệp 🐷","enjoyment"
"3501","đã tiếp thu kiến thức này 😆","enjoyment"
"5457","is không tự chung sống hoà bình mà đi đánh lại các nước xung quanh thì tất sẽ diệt vong","other"
"6107","linhh anhh bt sao 2 đứa m mập chx 😆","enjoyment"
"6602","hận cả thế giới hay sao 🤣🤣","other"
"3883","isolde servatius nắng quá dụt qua 2 lần 😇","enjoyment"
"3587","tỉnh ngủ chưa","other"
"6381","nào tôi lượt mình ta","enjoyment"
"1898","ông toàn đi mua đâu đâu về bán ấy chứ","other"
"4491","các bạn trẻ nên xem và suy ngẫm","other"
"5040","chuẩn quá ạ","other"
"5164","ê mà dth z ê dth nha😭 tris tran mốt tụi mình z","enjoyment"
"1254","họ hạnh phúc t tẽn tẽn cười 1m","enjoyment"
"4265","chi can mot nguoi muon giu mot nguoi thiet tha o lai thi chan bao gio co roi xa ❤️❤️🌹🌹","enjoyment"
"3054","2 người có thôi đi không xem mà tùy thân ghê 😄😄","other"
"3114","nó không chịu bực 😑🤨","anger"
"2141","kệ họ đi được ngắm free mà :v","other"
"4990","trần tâm thấy s","other"
"315","7 _ 10 năm haha","enjoyment"
"1620","quá tuyệt vời 👍","enjoyment"
"5065","thỏ baymàu hời ngta coi doraemon xong còn mình chờ coi còn kết k🙈","other"
"4937","chuẩn luôncông an còn phải chờ viện kiểm sát con gái cho ẩn luôn không dấu vết","other"
"6889","em đồng ý luôn ko cần làm quên 🤭😹","enjoyment"
"3289","mình khổ người khổ","sadness"
"5127","anh nguyet vien hay kỷ niệm 10 năm làm đi bạn 😂","enjoyment"
"4411","thi cử đỗ đạt điểm như nguyện vọng tinh thần thoải mái 🍀🍀🍀","enjoyment"
"4578","phan thị mỹ duyên để dành mỗi khi sếp dựn gửi xếp kkk","enjoyment"
"3669","ai có tính hài hước mặc mới không ngại ai tính nghiêm mặc đi ra đường tí đã ngại rồi 😂","enjoyment"
"1782","sao mà họ nhiều tiền thế nhỉnhiều ng làm lụng cả đời còn k đk phần nhỏ xíu của họmà tiền của họ tính bằng nghìn tỉ chứ k phải 1 tỉ hay chục tỉ nữahix","other"
"6794","em ý nhất định là thang chứ nhỉ","enjoyment"
"967","bé con giống em ă 😆","surprise"
"4142","vứt ai sao hông nói từ đầu 🙂‍↔️","other"
"5322","thò come out 👁️👄👁️","other"
"3949","bảo nhân ựaaaaa ghét ôn","other"
"6516","cái con báo này 🤣🤣🤣","enjoyment"
"2383","bỏ anh ta đi","anger"
"882","thôi khỏi bỏ tù cho tốn cơm lấy cái tăm đó chọc vào 2 mắt nó là đủ r","anger"
"7070","nói bé thoii k mấy đứa nó lại dẫy cả lên:)","disgust"
"3484","phòng thủ quá hớ hênh 🐧","enjoyment"
"3694","đặng hoàng phong xinh 😺","enjoyment"
"2906","tấn thịnh khi nào bạn yeoo😁","other"
"1873","mấy chủ tịch dạo này cong đít mà tiêu huỷ chứng cứ😂","disgust"
"4632","đây là tình yêu của mấy bé nàychứ lớn ai lại tới mức tô phở k có dị","other"
"1883","nguyễn minh trí ủa kì dạ","surprise"
"4811","troi oi kho thân","sadness"
"934","ủa có tui trong đây kk","enjoyment"
"4480","đúng rồi bác sĩ tư vấn như thế mới đúng là lương tâm của n thầy thuốc","enjoyment"
"794","có điện thoại thì chỉ cắm đầu vào tài xỉu không chịu cập nhật tin tức lúc lên phường lại nói tại lúc đó em nóng tính mất khôn","anger"
"6792","con quá tự tin giỏi quá","enjoyment"
"7121","chắn chắn là tui","enjoyment"
"5446","hay tiêu diệt bọn diệt chủng phát xít này đi","other"
"5935","sao em ngược lại ta người mập là em người ốm là hắn :))","enjoyment"
"6467","thz boxing mà","other"
"720","bien dinh hoang vai ca noi","surprise"
"6946","dm chài chài tương lông","anger"
"2279","con gái cưng quá","enjoyment"
"4852","tôi hôn mẹ nolan","other"
"1069","đúng quá không cãi dc tí nào luôn mà","other"
"263","nếu chị ấy cố gắng hoàn thành công việc tốt thì nhà nước sẽ cho chị đi làm lại sớm hơn","other"
"355","lẹ đi thành trương","other"
"3926","khoa nè đeo kính râm đi ko bj nhíu","other"
"2523","không nghe nhục à nhỉ :)))","other"
"424","a di đa phật 🙏🙏","sadness"
"354","thu hòa kế toán dạo này sao r","other"
"1874","ae nhắc mạnh lên cho chết cụ bọn này đi kkkk","disgust"
"5431","làm sao bê cả nước chạy ra xa xa chứ bọn này đánh nhau ghê qua :)","fear"
"6396","bn dương khép nép 😂😂","other"
"2086","linh linh nhìn con ngta khôn nè","other"
"2759","thật ra nếu so sánh cân đo thì sẽ không bao giờ có hồi kết tạo hoá đã tạo ra nam và nữ thì đã có sự sắp xếp riêng biệt phù hợp đã gọi là phù hợp thì không nên so sánh nhau vì rất hiếm có thể thay đổi ngược lại với những người có trách nhiệm với nhau sẽ không so sánh họ sẽ thấy rất bình thường với những người vô trách nhiệm với nhau thì không nói làm gì nữa nếu đã có sự so sánh chứng tỏ họ chưa sẵn sàng hoặc không phù hợp để lập gia đình hãy thoải mái và thừa nhận đồng cảm với nhau là ổn rồi chúc mọi người đều hp nhé","other"
"4214","nhìn thằng bé cưng chưa kkk","enjoyment"
"1940","123 lên đường","enjoyment"
"5620","nói về nhất nguyên đi bạn vô cực vô vi lưỡng cực và cái thấy bất nhị từ góc nhìn của tác giả nhé","other"
"6634","tại vì ko ph sự ưu tiên của họ ☺️","other"
"4023","thương thế chắc đầu nhiều chấy đây mà","sadness"
"3601","lại gạ địt nhân viên","disgust"
"1476","uyenn pham khi nào có chồng rồi tính","other"
"3857","con nhi con bo con mẹ :)","other"
"6699","bản lĩnh có thừa","enjoyment"
"5384","đầy ra đó chứ phải nhà nước thiếu tiền cấp để xây trường hay sao suốt ngày trường bắt nộp tiền xây dựng bắt buột 🤣🤣🤣","enjoyment"
"2609","bình yên nhé thông minh thật là thông minh người thông minh như này thì không sống được lâu đâu","disgust"
"5462","houthi và hezbollah bem luôn thì chuẩn bài","other"
"3285","1 là vì cha vì mẹ 2 là vì mình mình sống cho mình đi em em sống cho họ nhiều quá em cũng có được cái gì đâu em dành sự tử tế cho người không xứng là tội lớn nhất với bản thân 😉","enjoyment"
"6334","thế giới đang ở đâu","other"
"3363","thu hiền là em đó","other"
"6041","y chang nhà tui 🤪","other"
"5476","cho bọn israel nếm trải như người dân palestine","anger"
"1207","cười tủm tỉm là thua rồi phải k ae","disgust"
"6075","phong tran combo này lâu dài đc nè 🤣","enjoyment"
"2069","vloz ông nào chuyển sinh v 🗿","surprise"
"4870","tt ghê vậy đca","other"
"1249","rồi ai quay phim toàn diễn","other"
"2873","thì chắc rồi còn phải nói","other"
"6555","cho cái clip vật ảnh đi tắm đi thớt 😁","other"
"3509","gia bao cái trước tôi bảo mày đây","other"
"2232","nựng ẻm miếng nữa i nta nhõng nhẽo xíu xíu thôi mà","enjoyment"
"2457","thiện nt may cho e là e ch thèm là dk ck mua cho ăn chứ k phải như chị này 😝","enjoyment"
"545","ngoại tình r mà","other"
"596","hạnh phúc quá tiên sư bọn mèoooo","anger"
"6812","nhảy tuột quần là có thật 😄","surprise"
"5886","cưng muốn xỉu 😂","enjoyment"
"3012","rồi đẻ ra con gì😂","other"
"6858","thươg bé quá","sadness"
"3283","vậy còn bản thân 🥹","sadness"
"3685","gia nghi mua đi mua đi :))","other"
"965","nếu bà melon làm vậy thì thấy rất dễ thương còn ông chồng lm thì nhìn như ng có vấn đề về đầu ốc 🤣🤣","enjoyment"
"3237","ủa có phải vụ gì mà ông chồng có bố làm công an không vậy trước trên tik tok thấy bố chị vợ đi kêu oan xong có luật sư gì nữa mà thằng bé bảo bố đẩy rồi ông chồng còn thách gì nữa","other"
"3011","cưới xong con mèo ăn lo bụng vì con chuột nó béo 😂","other"
"6655","chắc bị mù k nhìn thấy tn :))))","disgust"
"6046","dieu huong toàn bỏ sang mình","other"
"3749","giống con tôi tôi bảo nó là con chó con yêu thế nó quay sang hỏi tôi thế mẹ là chó mẹ à 😂","enjoyment"
"628","thiện dương nhìn mà học hỏi nha","other"
"7024","đó là đối với phụ nữ thoai chứ đàn ông loại nào mà ko qh dc cần j tình cảm đâu","disgust"
"1635","dự kiến một bước ngoặt hoàn toàn mới chúc mừng trường mình","enjoyment"
"7455","việt hưng máy j đây cạo râu à😆","enjoyment"
"170","quynh anhh ê sợ nha =)))","fear"
"5812","lỗi do xe ben chạy ngoài đường ca này nhọc rồi","other"
"5832","cậu chủ nhỏ ơi cho em 1 miếng với em dễ thương quá ❤️","enjoyment"
"642","lâm vy cuteee","enjoyment"
"3414","kim trần 😳","surprise"
"1960","toàn lợn bệnh chết giả trâu","disgust"
"847","có nhiều ông chạy xe máy còn khạc nhổ nữa￼ thấy ghê","disgust"
"7451","tôn thất hoàng quân thi ai eo k","other"
"3065","chỉ là thời gian đầu","other"
"2937","sau bữa tiệc là bữa tối của anh","other"
"3490","còn xinh gái à","disgust"
"4503","soi trứng ở háng à bs","other"
"3225","mấy năm rồi xem như huề cả làng luôn để coi thằng nhóc con lớn nó làm gì","disgust"
"6170","hhh ko có met dây điện thừa nào hả gia đình","enjoyment"
"1307","nói không có hâm rồi mà 😞","sadness"
"1605","israel và mỹ hết nổ lá chắn phòng không như lá mít mà bày đặt phòng không","disgust"
"6079","quế trânn em xin vía ăn k hết😂","other"
"4267","tóm lại là đừng yêu ai độc thân là tốt nhất","other"
"932","nhột dữ trời","surprise"
"2547","thùng bia thì uống được vợ thèm thì ko cho ăn","disgust"
"3693","linh huỳnh triển liền","other"
"6375","cảnh vũ nhớ phòng thủ kĩ vào nhá🤣","fear"
"7086","trinh nguyễn có hok 😂","other"
"605","diệu linh ghen tị chưa","enjoyment"
"3841","giống tớ con gái quấy quá mình nựng yêu rồi bảo quấy như tó con nó bảo quấy như tó mẹ😄","enjoyment"
"5614","hay quácám ơn tg","enjoyment"
"3632","trần hà mi mua cho anh đi 🗿","other"
"2093","khôn hơn bn t nx","enjoyment"
"141","phụ nữ là thứ sinh vật vô cùng ngu xuẩn","disgust"
"743","34 ngày mà thiệt hại hơn nga chơi 2 năm he","other"
"3068","nhìn có coi được không 😒","anger"
"6263","cầu trời khẩn phật đi thì đi đi đừng quay về làm khó t để t move on mà sống cuộc đời mới","disgust"
"4519","c 48t rồi mà sâ trứng vẫn còn vài quả nhé","other"
"7289","phạm quang thiện tủ giày đỉnh qué","enjoyment"
"4665","đinh long để chở đi ăn mực","other"
"2643","thiên tài gọi bằng cụ 🤣🤣🤣🤣","disgust"
"1152","t cười nãy h bây ơi","enjoyment"
"2771","bài viết chỉ nói về người đàn ông có trách nhiệm nhé chứ mấy má mấy nay bị táo bón kinh niên trĩ nội trĩ ngoại gì đó mà ngta viết bài ra cái nói cười ẻ","other"
"2630","anh vân em sửa nhà cho c pải k :))))","other"
"2468","ăn ở kieu gì mà vớ phải sít rịt vậy🤣","disgust"
"5979","văn hà thấy giống mình không anh🤣","other"
"5776","chưa có người nhà đến à bạn","other"
"7435","minh duc tr mô phật","other"
"7153","team ăn mỗi gừng rau răm bỏ trứng vịt lộn","other"
"2834","cửa sinh là cửa tử 🐧 các ông giỏi đi mà đẻ","disgust"
"3177","đến lúc đánh nhau tôi cười ỉa🤣","enjoyment"
"7385","hoàng hợp nhìn hình chữa đề dùm t 🥹","other"
"4087","muốn tâm thần luôn á","fear"
"3763","hoàng tuấn anh hahaha bủh bủh","enjoyment"
"6102","duy minh muốn béo thì phải ăn như này","other"
"4446","sợ quá giới trẻ rất hay uống","fear"
"6260","khốn nạn thiệt…","anger"
"5582","có câu rất hay: chân lý thuộc về số đông thành công thuộc về số ít đa số cứ mãi mê tìm kiếm đúng sai số ít còn lại thấy những điều phù hợp trong đó có đầy cơ hội 🌳","other"
"4662","lan hoàng giống mình hồi đi làm peacesoft :)","other"
"1847","hết hàng các bác ơi","enjoyment"
"4309","sau cãi vã mình hiểu ra và trân trọng nhau nhất sợ mất nhau nhất đó mới gọi là gđ hp tiến cá chép","enjoyment"
"3445","ít bữa sếp nhắn xong quen mồm","other"
"2799","cổ tích còn phản ánh được thì huống gì xh đời thật :((","other"
"4275","mỗi lần cãi nhau là 1 lần chia đôi tc 🙃","sadness"
"678","xuân hoàng kiến thức mới đã tiếp thu🤣","enjoyment"
"1564","trấn thành đâu rồi :)","other"
"841","không có 50tr không mở mắt","other"
"3396","kim yenn hề hề","enjoyment"
"2659","làm đc vầy cũng đỉnh dữ luôn á 😃","enjoyment"
"2041","đổi pass két sắt là vừa ko đổi là nó lấy sổ đỏ nó bán nhà :v","fear"
